"No","NOMOR_PBK","TGL_DOKUMEN","TGL_BERLAKU","JUMLAH_PBK","CURRENCY_PBK","TIPE_PBK","FG_STATUS","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","KPPADM_LB","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","NO PROD HUKUM","KPPADM_KB","NTPN"
"292","PBK-00308/I/WPJ.20/KP.0703/2022","20220128","20190409","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2019","","007","43DB34725SNCVUQL"
"293","PBK-00309/I/WPJ.20/KP.0703/2022","20220128","20190308","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","","007","42AC96EG2S8DCUG5"
"294","PBK-00310/I/WPJ.20/KP.0703/2022","20220128","20200114","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2019","","007","879804EOUEASPSDF"
"295","PBK-00311/I/WPJ.20/KP.0703/2022","20220128","20191210","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2019","","007","343A82LTRMO7C9T5"
"296","PBK-00312/I/WPJ.20/KP.0703/2022","20220128","20200211","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2020","007","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2020","","007","E8EE267K13GJEA85"
"297","PBK-00313/I/WPJ.20/KP.0703/2022","20220128","20210604","4,330,489","IDR","MASA","SETUJU","029985207","007","001","PARIT PADANG GLOBAL","411211","920","6","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411211","920","6","2021","","007","D40252LVIALH2ENP"
"298","PBK-00314/I/WPJ.20/KP.0703/2022","20220128","20210604","649,573","IDR","MASA","SETUJU","029985207","007","001","PARIT PADANG GLOBAL","411122","920","6","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411122","920","6","2021","","007","22BE10T4ILGOH6TM"
"299","PBK-00315/I/WPJ.20/KP.0703/2022","20220128","20210604","312,038","IDR","MASA","SETUJU","029985207","007","001","PARIT PADANG GLOBAL","411122","920","6","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411122","920","6","2021","","007","949147431FHP1FDQ"
"300","PBK-00316/I/WPJ.20/KP.0703/2022","20220128","20210816","3,506,507","IDR","MASA","SETUJU","029065562","006","000","SWASTIKA AGRINDO MAS","411126","100","7","2021","007","029065562","006","000","SWASTIKA AGRINDO MAS","411211","100","12","2021","","007","E40A54EQO22TFKMC"
"301","PBK-00322/I/WPJ.20/KP.0703/2022","20220128","20210715","35,206,087","IDR","MASA","SETUJU","029065562","006","000","SWASTIKA AGRINDO MAS","411126","100","6","2021","007","029065562","006","000","SWASTIKA AGRINDO MAS","411211","100","12","2021","","007","5910C7434HGUL27L"
"302","PBK-00323/I/WPJ.20/KP.0703/2022","20220128","20180807","10,861,083","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2018","","007","C147F1OOA4NQKA9L"
"303","PBK-00324/I/WPJ.20/KP.0703/2022","20220128","20170908","113,636","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2017","007","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2017","","007","302C27J1DC6G82CK"
"304","PBK-00325/I/WPJ.20/KP.0703/2022","20220128","20171027","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2017","007","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2017","","007","B49800UNFF892RG4"
"305","PBK-00326/I/WPJ.20/KP.0703/2022","20220128","20180109","1,136,364","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2017","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2017","","007","C83442AB2N6KNMSL"
"306","PBK-00327/I/WPJ.20/KP.0703/2022","20220128","20180209","5,660,682","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2018","","007","36BEA3GB2QPNF4EL"
"307","PBK-00328/I/WPJ.20/KP.0703/2022","20220128","20180309","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2018","","007","B92912FVEJ392G0L"
"308","PBK-00329/I/WPJ.20/KP.0703/2022","20220128","20180410","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2018","","007","AEE351U17J91KAB5"
"309","PBK-00330/I/WPJ.20/KP.0703/2022","20220128","20180509","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2018","","007","08ED90BRJMD4CL4L"
"310","PBK-00331/I/WPJ.20/KP.0703/2022","20220128","20210604","3,658,000","IDR","MASA","SETUJU","029985207","007","001","PARIT PADANG GLOBAL","411211","920","6","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411211","920","6","2021","","007","DF6D65B81QCMTHA9"
"311","PBK-00332/I/WPJ.20/KP.0703/2022","20220128","20210604","2,080,250","IDR","MASA","SETUJU","029985207","007","001","PARIT PADANG GLOBAL","411211","920","6","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411211","920","6","2021","","007","0C1CF0T4ILH1VPJQ"
"312","PBK-00262/I/WPJ.20/KP.0703/2022","20220126","20210503","659,685","IDR","MASA","SETUJU","029985207","007","000","PARIT PADANG GLOBAL","411211","910","4","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411122","910","4","2021","","007","3E2423ICS66L8DH8"
"313","PBK-00263/I/WPJ.20/KP.0703/2022","20220126","20190208","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2019","","007","70AE40T0IOPQ8PU5"
"314","PBK-00264/I/WPJ.20/KP.0703/2022","20220126","20180606","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2018","","007","0211A72TO30KQBD5"
"315","PBK-00265/I/WPJ.20/KP.0703/2022","20220126","20180706","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","6","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","6","2018","","007","3E2DD2F7MCUNN0V5"
"316","PBK-00266/I/WPJ.20/KP.0703/2022","20220126","20180807","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2018","","007","9AAFB1RV7QGL0N9L"
"317","PBK-00267/I/WPJ.20/KP.0703/2022","20220126","20180910","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2018","","007","A765925B0NO5DU55"
"318","PBK-00268/I/WPJ.20/KP.0703/2022","20220126","20181009","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","9","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","9","2018","","007","C18E18JRI3T20LUL"
"319","PBK-00269/I/WPJ.20/KP.0703/2022","20220126","20181109","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2018","","007","01C1E7S57TONE4GL"
"320","PBK-00270/I/WPJ.20/KP.0703/2022","20220126","20181210","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","","007","C04CA5QI4RSNK0R5"
"321","PBK-00271/I/WPJ.20/KP.0703/2022","20220126","20190110","2,676,733","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2018","","007","5942B3J8ARCPHQT5"
"322","PBK-00255/I/WPJ.20/KP.0703/2022","20220125","20211210","78,832","IDR","MASA","SETUJU","709642276","005","000","WIRA ADIRAJASA DIRGANTARA","411124","104","11","2021","007","709642276","005","000","WIRA ADIRAJASA DIRGANTARA","411124","104","2","2022","","007","FFB8C80H0MUMRITJ"
"323","PBK-00256/I/WPJ.20/KP.0703/2022","20220125","20201104","52,227","IDR","MASA","SETUJU","029985207","007","000","PARIT PADANG GLOBAL","411122","920","11","2020","007","029985207","007","000","PARIT PADANG GLOBAL","411122","920","3","2021","","007","20DB81PHD4VAGIG2"
"324","PBK-00257/I/WPJ.20/KP.0703/2022","20220125","20220117","33,675,316","IDR","MASA","SETUJU","706930385","008","000","SEJAHTERA SUMBERBARU TRADA","411121","100","12","2021","007","706930385","008","000","SEJAHTERA SUMBERBARU TRADA","411121","100","4","2022","","007","20A7D2M04TFQNUB1"
"325","PBK-00259/I/WPJ.20/KP.0703/2022","20220125","20210304","174,600","IDR","MASA","SETUJU","029985207","007","000","PARIT PADANG GLOBAL","411122","910","3","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411211","910","3","2021","","007","B694C4EQ8SGJPS0V"
"326","PBK-00260/I/WPJ.20/KP.0703/2022","20220125","20211027","1,692,174","IDR","MASA","SETUJU","029985207","007","000","PARIT PADANG GLOBAL","411211","920","10","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411122","920","10","2021","","007","7E3D000NC4T7MUD5"
"327","PBK-00261/I/WPJ.20/KP.0703/2022","20220125","20220121","30,000","IDR","MASA","SETUJU","029985207","007","000","PARIT PADANG GLOBAL","411211","920","9","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411122","920","9","2021","","007","DA0EB3ID8CMUVHAI"
"328","PBK-00248/I/WPJ.20/KP.0703/2022","20220124","20220111","118,717,621","IDR","MASA","SETUJU","016745267","006","000","HILLCONJAYA SAKTI","411127","102","12","2022","007","016745267","006","000","HILLCONJAYA SAKTI","411127","102","12","2021","","007","E053A5E3IKCD70QQ"
"329","PBK-00249/I/WPJ.20/KP.0703/2022","20220124","20220111","649,672,484","IDR","MASA","SETUJU","016745267","006","000","HILLCONJAYA SAKTI","411124","104","12","2022","007","016745267","006","000","HILLCONJAYA SAKTI","411124","104","12","2021","","007","ED04D03IJKU5I0FK"
"330","PBK-00250/I/WPJ.20/KP.0703/2022","20220124","20211105","24,405","IDR","KIRIM","SETUJU","029985207","007","000","PARIT PADANG GLOBAL","411122","920","11","2021","007","936113042","618","000","INTISUMBER HASIL SEMPURNA GLOBAL","411211","920","11","2021","","631","DF1AB743DOGM4MBV"
"331","PBK-00251/I/WPJ.20/KP.0703/2022","20220124","20220110","12,938,003","IDR","MASA","SETUJU","021911243","043","000","MEMIONTEC INDONESIA","411127","102","12","2021","007","021911243","043","000","MEMIONTEC INDONESIA","411121","100","12","2021","","007","E0D462M04SVTJ48H"
"332","PBK-00252/I/WPJ.20/KP.0703/2022","20220124","20210510","302,084","IDR","MASA","SETUJU","021911243","043","000","MEMIONTEC INDONESIA","411124","104","4","2021","007","021911243","043","000","MEMIONTEC INDONESIA","411121","100","12","2021","","007","F83A500MVRM1PUBJ"
"333","PBK-00253/I/WPJ.20/KP.0703/2022","20220124","20210610","4,120,002","IDR","MASA","SETUJU","021911243","043","000","MEMIONTEC INDONESIA","411124","104","5","2021","007","021911243","043","000","MEMIONTEC INDONESIA","411121","100","12","2021","","007","D9B092LVIBLS10IP"
"334","PBK-00254/I/WPJ.20/KP.0703/2022","20220124","20220110","7,686,000","IDR","MASA","SETUJU","021911243","043","000","MEMIONTEC INDONESIA","411128","409","12","2021","007","021911243","043","000","MEMIONTEC INDONESIA","411121","100","12","2021","","007","C01F6743K1RQDRK8"
"335","PBK-00240/I/WPJ.20/KP.0703/2022","20220120","20211231","3,846,153","IDR","MASA","SETUJU","024363624","007","000","MULTIINTEGRA","411121","100","12","2021","007","024363624","007","000","MULTIINTEGRA","411121","100","1","2022","","007","4AD393IDHOOMQKIA"
"336","PBK-00241/I/WPJ.20/KP.0703/2022","20220120","20180109","1,136,364","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2017","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2017","","007","DAD2A273HHE8HUSL"
"337","PBK-00242/I/WPJ.20/KP.0703/2022","20220120","20180309","918,393","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2018","","007","F69F02GUUEPMKV0L"
"338","PBK-00243/I/WPJ.20/KP.0703/2022","20220120","20180309","36,328,377","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2018","","007","E2FF32GUDIKBHL0L"
"339","PBK-00244/I/WPJ.20/KP.0703/2022","20220120","20211025","4,950,000","IDR","MASA","SETUJU","661230540","005","000","ANSI MEGA INSTRUMENINDO","411121","100","9","2021","007","661230540","005","000","ANSI MEGA INSTRUMENINDO","411121","401","9","2021","","007","054E20T4RV5RHQUR"
"340","PBK-00245/I/WPJ.20/KP.0703/2022","20220120","20211007","2,668,094","IDR","KIRIM","SETUJU","015480486","007","000","FASTRATA BUANA","411211","102","9","2021","007","000000000","007","000","INDADI UTAMA (M) SDN BHD","411211","102","12","2021","","007","D33F21PIBNFJ5A56"
"341","PBK-00246/I/WPJ.20/KP.0703/2022","20220120","20211007","10,259,674","IDR","KIRIM","SETUJU","015480486","007","000","FASTRATA BUANA","411211","102","9","2021","007","000000000","007","000","INDADI UTAMA (M) SDN BHD","411211","102","12","2021","","007","D33F21PIBNFJ5A56"
"342","PBK-00247/I/WPJ.20/KP.0703/2022","20220120","20211105","425,430","IDR","KIRIM","SETUJU","015480486","007","000","FASTRATA BUANA","411211","102","10","2021","007","000000000","007","000","INDADI UTAMA (M) SDN BHD","411211","102","12","2021","","007","DC6E20T4UU6FHGC3"
"343","PBK-00203/I/WPJ.20/KP.0703/2022","20220118","20200114","10,379,536","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2019","","007","DA14600LF9F4N87O"
"344","PBK-00204/I/WPJ.20/KP.0703/2022","20220118","20180209","3,712,495","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2018","","007","F0CB73JMA5NHC2EL"
"345","PBK-00205/I/WPJ.20/KP.0703/2022","20220118","20180109","1,477,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2017","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2017","","007","F0286293QSKDVJSL"
"346","PBK-00206/I/WPJ.20/KP.0703/2022","20220118","20210810","21,003,128","IDR","MASA","SETUJU","314399130","002","000","BRANTAS ENERGI","411126","100","7","2021","007","314399130","002","000","BRANTAS ENERGI","411126","100","1","2022","","007","1117D3ID87QI3KV0"
"347","PBK-00207/I/WPJ.20/KP.0703/2022","20220118","20210910","21,003,128","IDR","MASA","SETUJU","314399130","002","000","BRANTAS ENERGI","411126","100","8","2021","007","314399130","002","000","BRANTAS ENERGI","411126","100","2","2022","","007","B9FA767LQOOJT9VH"
"348","PBK-00208/I/WPJ.20/KP.0703/2022","20220118","20211210","26,333,078","IDR","MASA","SETUJU","314399130","002","000","BRANTAS ENERGI","411126","100","11","2020","007","314399130","002","000","BRANTAS ENERGI","411126","100","11","2021","","007","250FA00NI7SQ2UE4"
"349","PBK-00209/I/WPJ.20/KP.0703/2022","20220118","20210702","61,625,126","IDR","MASA","SETUJU","029985298","004","000","KARYAWAN PT.ASTRA AGRO LESTARI","411128","419","7","2021","007","029985298","004","000","KARYAWAN PT.ASTRA AGRO LESTARI","411126","100","1","2022","","007","A51413ID55T6TQAS"
"350","PBK-00210/I/WPJ.20/KP.0703/2022","20220118","20210702","61,625,126","IDR","MASA","SETUJU","029985298","004","000","KARYAWAN PT.ASTRA AGRO LESTARI","411128","419","7","2021","007","029985298","004","000","KARYAWAN PT.ASTRA AGRO LESTARI","411126","100","2","2022","","007","A51413ID55T6TQAS"
"351","PBK-00211/I/WPJ.20/KP.0703/2022","20220118","20210702","7,029,852","IDR","MASA","SETUJU","029985298","004","000","KARYAWAN PT.ASTRA AGRO LESTARI","411128","419","7","2021","007","029985298","004","000","KARYAWAN PT.ASTRA AGRO LESTARI","411126","100","3","2022","","007","A51413ID55T6TQAS"
"352","PBK-00212/I/WPJ.20/KP.0703/2022","20220118","20181210","568,182","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","","007","F1B385QFIPI61MR5"
"353","PBK-00213/I/WPJ.20/KP.0703/2022","20220118","20220110","3,338,284","IDR","MASA","SETUJU","013729223","062","000","KOMATSU ASTRA FINANCE","411124","100","12","2022","007","013729223","062","000","KOMATSU ASTRA FINANCE","411124","100","12","2021","","007","0B3624HM2PPOME7E"
"354","PBK-00214/I/WPJ.20/KP.0703/2022","20220118","20220110","31,550,306","IDR","MASA","SETUJU","013729223","062","000","KOMATSU ASTRA FINANCE","411124","104","12","2022","007","013729223","062","000","KOMATSU ASTRA FINANCE","411124","104","12","2021","","007","E103D03IJKTRR86C"
"355","PBK-00215/I/WPJ.20/KP.0703/2022","20220118","20220110","17,435,832","IDR","MASA","SETUJU","013729223","062","000","KOMATSU ASTRA FINANCE","411127","100","12","2022","007","013729223","062","000","KOMATSU ASTRA FINANCE","411127","100","12","2021","","007","93B4B5E3IKCCQ7HQ"
"356","PBK-00216/I/WPJ.20/KP.0703/2022","20220118","20220110","59,448,421","IDR","MASA","SETUJU","013729223","062","000","KOMATSU ASTRA FINANCE","411128","403","12","2022","007","013729223","062","000","KOMATSU ASTRA FINANCE","411128","403","12","2021","","007","D9E5B2OR34L7V5CV"
"357","PBK-00217/I/WPJ.20/KP.0703/2022","20220118","20220110","2,056,504,906","IDR","MASA","SETUJU","013729223","062","000","KOMATSU ASTRA FINANCE","411121","100","12","2022","007","013729223","062","000","KOMATSU ASTRA FINANCE","411121","100","12","2021","","007","7E3E21003FGKE4L6"
"358","PBK-00218/I/WPJ.20/KP.0703/2022","20220118","20220110","2,171,022,245","IDR","MASA","SETUJU","013729223","062","000","KOMATSU ASTRA FINANCE","411126","100","12","2022","007","013729223","062","000","KOMATSU ASTRA FINANCE","411126","100","12","2021","","007","28DF24HM2PQ2C5A0"
